iter	Logloss
130	0.03725055944
131	0.03698694921
132	0.03662879387
133	0.03645125941
134	0.03620429268
135	0.03583750913
136	0.03543293686
137	0.03517390862
138	0.03499566764
139	0.03463734531
140	0.03429012354
141	0.03366193016
142	0.03335390316
143	0.03320189469
144	0.03298331046
145	0.03254231972
146	0.03221554407
147	0.03177847899
148	0.03150183635
149	0.03125227344
150	0.03084126783
151	0.03067383013
152	0.03032722717
153	0.03015708847
154	0.02983463055
155	0.02957596772
156	0.0293273221
157	0.02902865264
158	0.02873714527
159	0.0284068571
160	0.02817324047
161	0.02783554918
162	0.02747776207
163	0.02731181278
164	0.02704407585
165	0.02686820939
166	0.02672431774
167	0.02636072908
168	0.02619598431
169	0.02592032659
170	0.02577821637
171	0.02554522458
172	0.02531354716
173	0.02510259269
174	0.02491736016
175	0.02466289905
176	0.02447085592
177	0.02436896915
178	0.02426409022
179	0.02415085828
180	0.02395795481
181	0.02373352448
182	0.02357297772
183	0.02333523555
184	0.02309446729
185	0.02296348444
186	0.02289265186
187	0.02269528672
188	0.02253218704
189	0.02235287151
190	0.02214645027
191	0.02192412292
192	0.02173984077
193	0.02152431338
194	0.02137807385
195	0.02118029024
196	0.02110124911
197	0.02082477939
198	0.02064576786
199	0.02048907769
200	0.02042141898
201	0.02021069424
202	0.02006119925
203	0.01993986134
204	0.0197888544
205	0.01960163718
206	0.01947544703
207	0.01936004279
208	0.01923582459
209	0.0191370481
210	0.01900358557
211	0.0188792433
212	0.01874959588
213	0.01862098009
214	0.01840386411
215	0.01822253286
216	0.0181053736
217	0.01801897431
218	0.01795067932
219	0.01785413856
220	0.0177589278
221	0.01751284292
222	0.01733912113
223	0.01725791088
224	0.0171232137
225	0.01702932918
226	0.01689069438
227	0.01675400851
228	0.01664213468
229	0.01650353854
230	0.0163851368
231	0.01620841822
232	0.01607040785
233	0.01596665316
234	0.0158467788
235	0.01575513206
236	0.01567057653
237	0.01553751778
238	0.01543770867
239	0.01530406412
240	0.01517951665
241	0.01509778962
242	0.01503766228
243	0.01495687753
244	0.01482592572
245	0.01473868427
246	0.01468200035
247	0.01456203661
248	0.01441586281
249	0.01429146989
250	0.01423330801
251	0.01414715243
252	0.01396258218
253	0.01386099344
254	0.01369954658
255	0.01362591547
256	0.01353242102
257	0.01342811406
258	0.0133517886
259	0.01324971509
260	0.01319274715
261	0.01312984338
262	0.01308043755
263	0.0129834554
264	0.01288352053
265	0.01284326501
266	0.01279091725
267	0.01266002328
268	0.01256194902
269	0.01248398824
270	0.01238257385
271	0.01226732098
272	0.01220315371
273	0.01215205426
274	0.01206990185
275	0.01200103187
276	0.01189601364
277	0.01182889304
278	0.01175660008
279	0.01171547317
280	0.01166418926
281	0.01157484038
282	0.01154723817
283	0.01149574742
284	0.01143778197
285	0.0113751049
286	0.01124505889
287	0.01121775458
288	0.01113649361
289	0.01107963877
290	0.01102560411
291	0.01094217615
292	0.01090335632
293	0.01086546285
294	0.01080936098
295	0.01065304472
296	0.01062074763
297	0.01058976719
298	0.01053401288
299	0.01047077746
300	0.01036459635
301	0.01034304044
302	0.01028892572
303	0.01023486779
304	0.01020462475
305	0.01012929545
306	0.01007801715
307	0.01001000536
308	0.00998764701
309	0.009899856738
310	0.009860015635
311	0.009784581057
312	0.009756034223
313	0.009718361363
314	0.009670378507
315	0.00962093618
316	0.009597499277
317	0.00953585085
318	0.009503910903
319	0.009478143344
320	0.009446041705
321	0.009423438242
322	0.009364597328
323	0.009322877799
324	0.009275222543
325	0.009211569359
326	0.009176620147
327	0.009158333593
328	0.009090676588
329	0.009046107473
330	0.008962317116
331	0.008943992337
332	0.008927304045
333	0.008881015722
334	0.008848897044
335	0.008832992407
336	0.008810622702
337	0.008783728399
338	0.008734267839
339	0.008660060549
340	0.008623818191
341	0.008585773106
342	0.00853931757
343	0.008486032724
344	0.008413311463
345	0.008343448461
346	0.008312997633
347	0.008257501181
348	0.008212365851
349	0.008197072396
350	0.008158301205
351	0.008063963751
352	0.0080447795
353	0.008011322336
354	0.007979500293
355	0.007897728283
356	0.007884851429
357	0.007850522497
358	0.007781404248
359	0.00774392007
360	0.007722424335
361	0.007702654883
362	0.007675439799
363	0.007642303574
364	0.007608525832
365	0.00752868655
366	0.007457568122
367	0.007421587891
368	0.007360406964
369	0.007346782987
370	0.007300946465
371	0.007290471506
372	0.007274342977
373	0.007232512548
374	0.007174206057
375	0.007141907996
376	0.007116936954
377	0.007102888776
378	0.007076950299
379	0.007046588068
380	0.007031956577
381	0.006978244294
382	0.006949390275
383	0.00689756195
384	0.006843323613
385	0.006827077183
386	0.006803312521
387	0.006759685578
388	0.006731654757
389	0.006708359839
390	0.006672656957
391	0.006661511676
392	0.006644555389
393	0.006616166447
394	0.006565224975
395	0.006543476958
396	0.00651847791
397	0.00650306
398	0.006469253567
399	0.00644375638
400	0.006428523165
401	0.006407458624
402	0.006374772717
403	0.006363093911
404	0.006354582942
405	0.00633529996
406	0.006326602928
407	0.006318815253
408	0.006309055006
409	0.006300935173
410	0.006290990573
411	0.006231699596
412	0.006186389133
413	0.00617835974
414	0.006155925147
415	0.006147920181
416	0.006128877126
417	0.006120270371
418	0.006099099184
419	0.006077081461
420	0.006047021114
421	0.006035311687
422	0.005996878201
423	0.005987134993
424	0.005962445633
425	0.005920283399
426	0.005899075235
427	0.005854060585
428	0.005835795666
429	0.005814187359
430	0.005807080671
431	0.005792098572
432	0.005772002042
433	0.005751168437
434	0.00572631041
435	0.005717381988
436	0.005678305882
437	0.005662457633
438	0.005613536473
439	0.00557334229
440	0.005553789004
441	0.005543488345
442	0.00550604174
443	0.005499378852
444	0.005493177902
445	0.005484000889
446	0.005459451784
447	0.005452898225
448	0.005425899747
449	0.005409751287
450	0.005391396383
451	0.005368406038
452	0.005362325231
453	0.005352472803
454	0.005327299357
455	0.005308156414
456	0.005299359437
457	0.005281751915
458	0.005275843772
459	0.005252078489
460	0.005214716467
461	0.005196952101
462	0.005171579453
463	0.005165103247
464	0.005147904559
465	0.005136750441
466	0.005115501341
467	0.005108156653
468	0.005094307673
469	0.005080015309
470	0.005043121494
471	0.005035260909
472	0.005027546047
473	0.005013775086
474	0.00498417356
475	0.004972260049
476	0.004938849277
477	0.004907796408
478	0.004893174321
479	0.004863548951
480	0.004842037586
481	0.004828466065
482	0.004805677714
483	0.004787483406
484	0.004779874746
485	0.00475805939
486	0.004748326867
487	0.004733844008
488	0.004699948138
489	0.004681127781
490	0.004668277911
491	0.004662152776
492	0.00464645663
493	0.004641252206
494	0.004634340045
495	0.004606686903
496	0.004599829345
497	0.004593989375
498	0.004554178465
499	0.004545293189
500	0.00453694185
501	0.004531070428
502	0.00451825223
503	0.004505028302
504	0.004481265053
505	0.004465966395
506	0.004442669852
507	0.004437299861
508	0.004432037704
509	0.004416696043
510	0.00441070355
511	0.00441009923
512	0.004384927185
513	0.004375327614
514	0.004370275855
515	0.004365296629
516	0.004355149646
517	0.004344253718
518	0.004335588738
519	0.004302999062
520	0.004299126508
521	0.004296843712
522	0.004271351388
523	0.004267739964
524	0.004258395486
525	0.00423414631
526	0.004213577829
527	0.004208280639
528	0.004192738461
529	0.004189036152
530	0.004180115589
531	0.004176922863
532	0.004172207252
533	0.004160991188
534	0.004158654013
535	0.004147298523
536	0.004145709354
537	0.004145703392
538	0.004145697062
539	0.004130319444
540	0.004121408256
541	0.004107782699
542	0.004101658399
543	0.004091698466
544	0.004091568218
545	0.004072698259
546	0.004061746525
547	0.00405798166
548	0.004043528331
549	0.004041732089
550	0.004019367297
551	0.004013904631
552	0.003990141244
553	0.003984379213
554	0.00396982513
555	0.003952999307
556	0.00394295703
557	0.00392928646
558	0.00391610055
559	0.003909003324
560	0.003896058041
561	0.003875641509
562	0.00385224587
563	0.003829784307
564	0.003816499426
565	0.003816478582
566	0.003816462666
567	0.003811318482
568	0.003805866629
569	0.0038058559
570	0.00378653494
571	0.003767369652
572	0.003751048776
573	0.003733039018
574	0.003727900103
575	0.003720570493
576	0.003708439187
577	0.00370844232
578	0.003689039729
579	0.003679558014
580	0.003679543135
581	0.003671850006
582	0.003671787637
583	0.00365271465
584	0.003646878368
585	0.003646707751
586	0.003638159704
587	0.003631329869
588	0.003612539836
589	0.003605753318
590	0.003600137851
591	0.003595074847
592	0.00358911528
593	0.003585575966
594	0.00357934529
595	0.003574578348
596	0.00356934804
597	0.003569342353
598	0.003560850131
599	0.003555137446
600	0.003555132471
601	0.003552334542
602	0.003522277565
603	0.003517804541
604	0.003512649268
605	0.003507656857
606	0.003503395423
607	0.003500657224
608	0.003498056375
609	0.003495624563
610	0.003491508331
611	0.003487391958
612	0.003482776036
613	0.003478153584
614	0.003475726025
615	0.003465757725
616	0.003461331234
617	0.003457220739
618	0.003452891908
619	0.00344015795
620	0.00342919422
621	0.003424908569
622	0.003420543078
623	0.003414308165
624	0.003410174472
625	0.00338224633
626	0.003378383618
627	0.003376188013
628	0.003376204592
629	0.003374026729
630	0.003370204411
631	0.003355538376
632	0.003349109406
633	0.003339824085
634	0.003339800971
635	0.003339739899
636	0.003339709603
637	0.003339680807
638	0.003337560434
639	0.003333241606
640	0.003331170469
641	0.003326346991
642	0.003317483637
643	0.003313000365
644	0.003308282478
645	0.003308262904
646	0.003305091538
647	0.003292084546
648	0.003273970175
649	0.003273997243
650	0.003264610641
651	0.00326009694
652	0.003255157615
653	0.003228421501
654	0.00321918329
655	0.00321522898
656	0.003210111842
657	0.003206883174
658	0.003203608649
659	0.00320362236
660	0.003197804912
661	0.003189151687
662	0.003189145722
663	0.003181883764
664	0.003162384322
665	0.003147401309
666	0.003147402622
667	0.003137324282
668	0.003133121701
669	0.003127680068
670	0.003127644853
671	0.003123706822
672	0.00312210448
673	0.00312210448
674	0.003117084062
675	0.003117095484
676	0.003108642795
677	0.003108630845
678	0.003108630845
679	0.003095672366
680	0.003095680807
681	0.003087721834
682	0.003083897969
683	0.003073783767
684	0.003062788892
685	0.003062802407
686	0.003062797427
687	0.003057471088
688	0.003046867144
689	0.003042824921
690	0.003042810473
691	0.003042796544
692	0.003036316037
693	0.00301678844
694	0.003013044762
695	0.003009268447
696	0.003007727794
697	0.003001740239
698	0.003001767661
699	0.002991427644
700	0.002987862516
701	0.002986292229
702	0.002982522389
703	0.002980763565
704	0.002979655242
705	0.002976012343
706	0.00297597899
707	0.002968335639
708	0.002968335639
709	0.002961676409
710	0.002961661474
711	0.002948475211
712	0.002946865613
713	0.002946830487
714	0.002937663401
715	0.002931467251
716	0.002929128519
717	0.002927612409
718	0.002922805249
719	0.002922785456
720	0.002922717827
721	0.002922734315
722	0.002922717528
723	0.002922699165
724	0.002921186747
725	0.002921121025
726	0.002921139771
727	0.002915304197
728	0.002905606112
729	0.002905600006
730	0.002893869898
731	0.00289305492
732	0.00289305492
733	0.002870061238
734	0.002863382793
735	0.002852295445
736	0.002847623954
737	0.002838656292
738	0.002835409249
739	0.002835374418
740	0.002822902835
741	0.002822889121
742	0.002821442984
743	0.002810301419
744	0.00281025891
745	0.002796526283
746	0.00278971777
747	0.002789629969
748	0.002789632889
749	0.002789603823
750	0.002788090304
751	0.002770616874
752	0.002769072596
753	0.002769062489
754	0.002769061315
755	0.002769040935
756	0.002769044541
757	0.002769044541
758	0.002769045582
759	0.002769034061
760	0.002758834725
761	0.002757854619
762	0.002750881177
763	0.00275083606
764	0.002747644737
765	0.002745539515
766	0.002741510279
767	0.002741471907
768	0.002741465679
769	0.002740532212
770	0.002739156519
771	0.00273915825
772	0.002733078135
773	0.002733062135
774	0.002733025807
775	0.002729621605
776	0.002727328543
777	0.002724394167
778	0.002721850726
779	0.002716983169
780	0.00271694776
781	0.002716936243
782	0.002708671892
783	0.002708665772
784	0.002708652942
785	0.00270863077
786	0.002708595537
787	0.002708576019
788	0.002702516639
789	0.002702516639
790	0.002694920019
791	0.00269106967
792	0.002689774864
793	0.002686986179
794	0.002686937098
795	0.002686905006
796	0.002685555671
797	0.002685547351
798	0.002682546442
799	0.00267908642
800	0.002679103448
801	0.002679041926
802	0.002678960912
803	0.002673196885
804	0.002671860482
805	0.002671857779
806	0.002668121398
807	0.002668108508
808	0.00265843481
809	0.002658447269
810	0.002658354043
811	0.002658327378
812	0.002647262872
813	0.00264727216
814	0.002647262556
815	0.002647257337
816	0.002647257337
817	0.002647208063
818	0.002647242772
819	0.00264722088
820	0.002637301499
821	0.002637325541
822	0.002635883291
823	0.002633909737
824	0.002632600131
825	0.002630239753
826	0.002628950973
827	0.002628968101
828	0.002628968101
829	0.002628964392
830	0.002628947839
831	0.002628946246
832	0.002628964327
833	0.002628931725
834	0.002628925636
835	0.002623294123
836	0.002623288971
837	0.002622189279
838	0.002622137539
839	0.002622157929
840	0.002622134793
841	0.002620853634
842	0.002608318899
843	0.002604281865
844	0.002602991541
845	0.002603000536
846	0.002602991245
847	0.002602992942
848	0.002602974931
849	0.002595290677
850	0.002595289189
851	0.002595260775
852	0.002590961668
853	0.002590945215
854	0.002590940585
855	0.002590947648
856	0.002590923141
857	0.002590923141
858	0.002582719912
859	0.002570638555
860	0.002570627416
861	0.002570603714
862	0.00257056563
863	0.002567213959
864	0.002567197335
865	0.002561708053
866	0.002561689026
867	0.00256054732
868	0.002560485522
869	0.002555229463
870	0.002549149556
871	0.002541102505
872	0.00254111085
873	0.002535370628
874	0.002535343972
875	0.002535343972
876	0.002534251848
877	0.002534242395
878	0.002534242137
879	0.002534217397
880	0.002534210052
881	0.002534197068
882	0.002533060802
883	0.002533065443
884	0.00253305402
885	0.002533035769
886	0.002532989419
887	0.002532987858
888	0.002526623986
889	0.002526483288
890	0.002526446917
891	0.002526419294
892	0.002526422318
893	0.00252639963
894	0.002525381897
895	0.002525360762
896	0.002525352761
897	0.002525342928
898	0.002525330495
899	0.002522244862
900	0.002522203156
901	0.002522205217
902	0.002522179904
903	0.002522150394
904	0.002522140396
905	0.002522117204
906	0.002512089376
907	0.002512081915
908	0.002512100473
909	0.002512102654
910	0.002512065676
911	0.002512087661
912	0.002512055732
913	0.002507737824
914	0.002501105162
915	0.002501099308
916	0.00249798573
917	0.00249798573
918	0.00249798573
919	0.00249798573
920	0.002497969823
921	0.002497949482
922	0.002488318307
923	0.002488312807
924	0.002488290357
925	0.002488283296
926	0.002488292866
927	0.002488277
928	0.002488270063
929	0.002488260135
930	0.002488278497
931	0.002488250853
932	0.002488224319
933	0.002488209049
934	0.002488217683
935	0.002488222924
936	0.002488206561
937	0.002481300355
938	0.00248131104
939	0.002478177304
940	0.002478146743
941	0.002478140434
942	0.002477039238
943	0.002477012584
944	0.002474554712
945	0.002474535407
946	0.002474535407
947	0.002474562734
948	0.002474527502
949	0.002474524901
950	0.002474508512
951	0.002474516545
952	0.002474516545
953	0.002474507161
954	0.002474540359
955	0.002474465766
956	0.002474478089
957	0.002474478395
958	0.002474491634
959	0.002469956478
960	0.002469968739
961	0.00246993817
962	0.002469950471
963	0.00246297304
964	0.002457945822
965	0.002457920839
966	0.002457897617
967	0.00245790188
968	0.002457896049
969	0.002457905573
970	0.002457890085
971	0.002457889867
972	0.002457864107
973	0.002457856247
974	0.002451381398
975	0.002451340243
976	0.00245129605
977	0.002451282901
978	0.002451291057
979	0.002441989203
980	0.002436508807
981	0.002436457689
982	0.002436491454
983	0.002436462264
984	0.002431192387
985	0.002430148855
986	0.002422947654
987	0.002422937189
988	0.002416482899
989	0.002416439554
990	0.00241631011
991	0.00241631011
992	0.002416295031
993	0.002416295031
994	0.002416305971
995	0.002416291396
996	0.002416294911
997	0.00240998121
998	0.00240997475
999	0.002409970046
